0101000020E6100000A183AC31AEDA45406A9D09BDAAB951C0,http://starwars.wikia.com/wiki/Sanbra,2,0,445,Outer Rim,Sanbra,O17,446,Sanbra,,Sanbra,-11368.522,4865.601393,-11368.52,4865.6
0101000020E61000005002820DF0DA42405F77080CE1D551C0,http://starwars.wikia.com/wiki/Arbra,1,0,446,Outer Rim,Bon'nyuw-Luq,N17,447,Arbra,,Arbra,-11520.1878,4197.908184,-11520.19,4197.91
0101000020E6100000992D04DA4A3B4340077460275B5752C0,http://starwars.wikia.com/wiki/Sharlissia,1,0,447,Outer Rim,Bon'nyuw-Luq,N18,448,Sharlissia,,Sharlissia,-12263.89576,4281.706264,-12263.9,4281.71
0101000020E6100000ACCC69DF54504840B9CA2E38066953C0,http://starwars.wikia.com/wiki/Svivren,1,0,448,Outer Rim,Svivreni,O19,449,Svivren,,Svivren,-14179.24927,5413.198569,-14179.25,5413.2
0101000020E6100000D9C65CCA2D754D40488A1B2DAAFB52C0,http://starwars.wikia.com/wiki/Spice_Terminus,1,0,449,Outer Rim,Parmic,P18,450,Spice_Terminus,,Spice Terminus,-13345.92392,6558.438998,-13345.92,6558.44
0101000020E61000004D4159DEB9254A4039D0502802DF52C0,http://starwars.wikia.com/wiki/E._Pica,2,0,450,Outer Rim,Quence,O18,451,E._Pica,,E. Pica,-13143.99383,5821.423244,-13143.99,5821.42
0101000020E61000005D5B1739A20C4A40569312CA7D2F53C0,http://starwars.wikia.com/wiki/Suarbi,1,0,451,Outer Rim,Quence,O19,452,Suarbi,,Suarbi,-13727.67073,5799.600828,-13727.67,5799.6
0101000020E610000009C88C98FE5E49403E36D3E9AFA652C0,http://starwars.wikia.com/wiki/Vohai,1,0,452,Outer Rim,Parmel,O18,453,Vohai,,Vohai,-12764.28378,5648.589704,-12764.28,5648.59
0101000020E6100000495ACC199C57504017A51914D44D53C0,http://starwars.wikia.com/wiki/Skynara,1,0,453,Outer Rim,Skine,P19,454,Skynara,,Skynara,-13961.898,7276.832955,-13961.9,7276.83
0101000020E6100000C9689E36A6A648404366CE9F947F53C0,http://starwars.wikia.com/wiki/Meryx_Minor,1,0,454,Outer Rim,Sujimis,O19,455,Meryx_Minor,,Meryx Minor,-14365.17627,5488.267683,-14365.18,5488.27
0101000020E6100000EF78628395D34C4078F2C146C35753C0,http://starwars.wikia.com/wiki/Pantora,2,1,455,Outer Rim,Sujimis,P19,456,Pantora,,Pantora,-14040.4587,6417.902634,-14040.46,6417.9
0101000020E610000004A4F4B897E54D40AB1E12C9786553C0,http://starwars.wikia.com/wiki/Alzoc,1,0,456,Outer Rim,Sujimis,P19,457,Alzoc,,Alzoc,-14150.44368,6656.203424,-14150.44,6656.2
0101000020E6100000F402C3DA49B24F40D0F69A26C29253C0,http://starwars.wikia.com/wiki/Karazak,1,0,457,Outer Rim,Sujimis,P19,458,Karazak,,Karazak,-14527.53505,7056.862995,-14527.54,7056.86
0101000020E610000066FAE5D9D5D151403A8F389ED6AF52C0,http://starwars.wikia.com/wiki/Drexel,1,0,458,Outer Rim,Dail,Q18,459,Drexel,,Drexel,-12824.51365,7934.706077,-12824.51,7934.71
0101000020E6100000285E7F757CEF5140F35E122EE17353C0,http://starwars.wikia.com/wiki/Nedij,2,0,459,Outer Rim,Merel,Q19,460,Nedij,,Nedij,-14268.06651,7986.279722,-14268.07,7986.28
0101000020E61000001F371F07A0584F4039A40130A59C52C0,http://starwars.wikia.com/wiki/Reuss,1,0,460,Outer Rim,Cor'ric,P18,461,Reuss,,Reuss,-12698.81653,6978.884226,-12698.82,6978.88
0101000020E6100000F0E8E4F6E6A34F40E4A344443E7752C0,http://starwars.wikia.com/wiki/Andalasa,2,0,461,Outer Rim,Cor'ric,P18,462,Andalasa,,Andalasa,-12460.51574,7044.351476,-12460.52,7044.35
0101000020E6100000782A9DAF38A3504008B42332674651C0,http://starwars.wikia.com/wiki/Zhar,1,0,462,Outer Rim,Cadavine,P17,463,Zhar,,Zhar,-10781.93544,7408.349386,-10781.94,7408.35
0101000020E61000000795FE08D7174F4007B83D7804D351C0,http://starwars.wikia.com/wiki/Daan,2,0,463,Outer Rim,Cadavine,P17,464,Daan,,Daan/Melida,-11504.64745,6922.541668,-11504.65,6922.54
0101000020E6100000B95136CC81984B40F5AAE0FA9E9151C0,http://starwars.wikia.com/wiki/Trigalis,1,0,464,Outer Rim,Cadavine,P17,465,Trigalis,,Trigalis,-11158.92573,6143.885347,-11158.93,6143.89
0101000020E6100000AA2A6885D16D4D40CC2BD3293A2D52C0,http://starwars.wikia.com/wiki/Vergesso,1,0,466,Outer Rim,Bajic,P18,466,Vergesso,,Vergesso,-12012.71975,6552.037755,-12012.72,6552.04
0101000020E6100000E98529DC62F84C40DE40F607344852C0,http://starwars.wikia.com/wiki/Bajic,2,0,467,Outer Rim,Bajic,P18,467,Bajic,,Bajic,-12172.45984,6449.908845,-12172.46,6449.91
0101000020E6100000D80C4D2D00804B406161A519CEA951C0,http://starwars.wikia.com/wiki/Stend,2,0,468,Outer Rim,Juris,P17,468,Stend,,Stend,-11284.72392,6122.572595,-11284.72,6122.57
0101000020E6100000C992E54CA2035040C549A267D24A52C0,http://starwars.wikia.com/wiki/Bahalian,2,0,469,Outer Rim,Astal,P18,469,Bahalian,,Bahalian,-12188.17198,7130.768246,-12188.17,7130.77
0101000020E6100000FA4C75C5E55A5140248C6D3853D851C0,http://starwars.wikia.com/wiki/Socorro,1,1,470,Outer Rim,Kiblini,Q17,470,Socorro,,Socorro,-11533.49948,7727.829567,-11533.5,7727.83
0101000020E6100000F95016276CC451400FF27D1376FD50C0,http://starwars.wikia.com/wiki/Llanic,2,0,471,Outer Rim,Karthakk,Q16,471,Llanic,,Llanic,-10435.21945,7911.376147,-10435.22,7911.38
0101000020E6100000E2FD0ACD67154840943C721ED85F1E40,,4,0,1403,Inner Rim,Hapes Cluster,O9,1403,,,,847.8010415,5361.951545,847.8,5361.95
0101000020E610000046F88269826E5340061E677580BC50C0,http://starwars.wikia.com/wiki/Christophsis,1,1,473,Outer Rim,Savareen,Q16,473,Christophsis,,Christophsis,-10140.50367,8652.497748,-10140.5,8652.5
0101000020E61000009FC575E113865340B124CD54F50A51C0,http://starwars.wikia.com/wiki/Tythe,2,0,474,Outer Rim,Savareen,Q16,474,Tythe,,Tythe,-10498.06801,8693.491562,-10498.07,8693.49
0101000020E61000002E162B875FB753401CDCE7233F0851C0,http://starwars.wikia.com/wiki/Nelvaan,1,1,475,Outer Rim,Savareen,Q16,475,Nelvaan,,Nelvaan,-10485.39498,8779.234525,-10485.39,8779.23
0101000020E6100000EC6AE7A9511F5440E54E9BB13F9550C0,http://starwars.wikia.com/wiki/Rodia,1,1,476,Outer Rim,Savareen,Q16,476,Rodia,,Rodia,-9968.31123,8960.034498,-9968.31,8960.03
0101000020E61000006BD2BC5ECB485440AD453308259451C0,http://starwars.wikia.com/wiki/Orvax,1,0,477,Outer Rim,Savareen,R17,477,Orvax,,Orvax,-11171.94424,9032.175469,-11171.94,9032.18
0101000020E610000005D2DC301AAC5540E9E186D6D6B651C0,http://starwars.wikia.com/wiki/Shimia,1,0,478,Outer Rim,Dalchon,R17,478,Shimia,,Shimia,-11353.50675,9650.186309,-11353.51,9650.19
0101000020E6100000233A35372BBE554094911E760B8E51C0,http://starwars.wikia.com/wiki/Dalchon,2,0,479,Outer Rim,Dalchon,R17,479,Dalchon,,Dalchon,-11140.51996,9681.610589,-11140.52,9681.61
0101000020E6100000A26D83C111B55540B216B65527B350C0,http://starwars.wikia.com/wiki/Tatooine,0,1,480,Outer Rim,Arkanis,R16,480,Tatooine,,Tatooine,-10099.10688,9665.783302,-10099.11,9665.78
0101000020E61000003836FA4E06BA554052D01F883BB350C0,http://starwars.wikia.com/wiki/Geonosis,1,1,481,Outer Rim,Arkanis,R16,481,Geonosis,,Geonosis,-10099.45522,9674.402359,-10099.46,9674.4
0101000020E61000000202C4A1D1F2544052767EAD907E50C0,http://starwars.wikia.com/wiki/Austan,3,0,482,Outer Rim,Arkanis,R16,482,Austan,,Austan,-9870.712592,9327.910412,-9870.71,9327.91
0101000020E6100000DE2DB1B8FFE2544015A9B198636150C0,http://starwars.wikia.com/wiki/Pii,3,0,483,Outer Rim,Arkanis,R16,483,Pii,,Pii,-9747.151928,9300.39369,-9747.15,9300.39
0101000020E61000004D6DA8378B3355401C3452B90D9D50C0,http://starwars.wikia.com/wiki/Utaruun,3,0,484,Outer Rim,Arkanis,R16,484,Utaruun,,Utaruun,-10002.21077,9440.490845,-10002.21,9440.49
0101000020E610000040F04BE31BA45540507E4A457D7C50C0,http://starwars.wikia.com/wiki/Vuzsa,3,0,485,Outer Rim,Arkanis,R16,485,Vuzsa,,Vuzsa,-9861.849032,9636.282903,-9861.85,9636.28
0101000020E610000056CE9D038D435640EA6D2D4E3F4650C0,http://starwars.wikia.com/wiki/Piroket,3,0,486,Outer Rim,Arkanis,R16,486,Piroket,,Piroket,-9634.130521,9913.610888,-9634.13,9913.61
0101000020E6100000065B9878DE3B5640B24DF89EF05D50C0,http://starwars.wikia.com/wiki/A-Foroon,3,0,487,Outer Rim,Arkanis,R16,487,A-Foroon,,A-Foroon,-9732.68801,9900.249403,-9732.69,9900.25
0101000020E6100000BB0ACDA388375640F7BF41CB696650C0,http://starwars.wikia.com/wiki/B-Foroon,3,0,488,Outer Rim,Arkanis,R16,488,B-Foroon,,B-Foroon,-9768.27454,9892.708763,-9768.27,9892.71
0101000020E610000070DFF12849325640F1F35CEE776E50C0,http://starwars.wikia.com/wiki/C-Foroon,3,0,489,Outer Rim,Arkanis,R16,489,C-Foroon,,C-Foroon,-9802.273566,9883.58062,-9802.27,9883.58
0101000020E610000057B984DBF6085540F47185F6CAF250C0,http://starwars.wikia.com/wiki/New_Ator,3,0,490,Outer Rim,Arkanis,R16,490,New_Ator,,New Ator,-10385.94557,9366.429412,-10385.95,9366.43
0101000020E6100000F1D3D4666A325540D74C1ED5D1D750C0,http://starwars.wikia.com/wiki/Kemal_Station,3,0,491,Outer Rim,Arkanis,R16,491,Kemal_Station,,Kemal Station,-10262.91407,9438.528515,-10262.91,9438.53
0101000020E6100000103674CF51D65540EC567FE07AE350C0,http://starwars.wikia.com/wiki/Obana,3,0,492,Outer Rim,Arkanis,R16,492,Obana,,Obana,-10315.83084,9723.617627,-10315.83,9723.62
0101000020E6100000254BBDBA0E775540ECED05E31FC550C0,http://starwars.wikia.com/wiki/Andooweel,3,0,493,Outer Rim,Arkanis,R16,493,Andooweel,,Andooweel,-10178.90869,9557.921983,-10178.91,9557.92
0101000020E6100000969E10566DF55540D8747B679F9E50C0,http://starwars.wikia.com/wiki/Ooo-temiuk,3,0,494,Outer Rim,Arkanis,R16,494,Ooo-temiuk,,Ooo-temiuk,-10009.04585,9777.725026,-10009.05,9777.73
0101000020E61000000DED3DC43CA256406D863CDBCCD150C0,http://starwars.wikia.com/wiki/Melnea%27s_World,3,0,495,Outer Rim,Arkanis,R16,495,Melnea's_World,,Melnea's World,-10235.75454,10078.30552,-10235.75,10078.31
0101000020E610000087B94A039C55564021AD48AA84D750C0,http://starwars.wikia.com/wiki/Cranan,3,0,496,Outer Rim,Arkanis,R16,496,Cranan,,Cranan,-10261.55146,9945.021403,-10261.55,9945.02
0101000020E6100000D8354C551E2256401A64FF1918F250C0,http://starwars.wikia.com/wiki/Gedi,3,0,497,Outer Rim,Arkanis,R16,497,Gedi,,Gedi,-10382.73087,9855.459765,-10382.73,9855.46
0101000020E6100000429A332EC0715640B2D679638B0651C0,http://starwars.wikia.com/wiki/Vactooine,3,0,498,Outer Rim,Arkanis,R16,498,Vactooine,,Vactooine,-10477.4519,9993.969417,-10477.45,9993.97
0101000020E6100000E4FA3D087AAF54400F777DC6792751C0,http://starwars.wikia.com/wiki/Arkanis,2,1,499,Outer Rim,Arkanis,R17,499,Arkanis,,Arkanis,-10632.78001,9210.777632,-10632.78,9210.78
0101000020E6100000B2406F01FEF8544099B27ABAB60E51C0,http://starwars.wikia.com/wiki/Issor,3,0,501,Outer Rim,Arkanis,R17,501,Issor,,Issor,-10515.65781,9338.648107,-10515.66,9338.65
0101000020E61000006024E9A1BE0E55405953FFB8092551C0,http://starwars.wikia.com/wiki/Huldamun,3,0,502,Outer Rim,Arkanis,R17,502,Huldamun,,Huldamun,-10621.16062,9376.483599,-10621.16,9376.48
0101000020E6100000617B68CD2D2C5540D0163B5E951A51C0,http://starwars.wikia.com/wiki/Najiba,3,0,503,Outer Rim,Arkanis,R17,503,Najiba,,Najiba,-10571.55115,9427.680576,-10571.55,9427.68
0101000020E6100000647CC060B39E5640D036AE20F71851C0,http://starwars.wikia.com/wiki/Tarnoonga,3,0,504,Outer Rim,Arkanis,R17,504,Tarnoonga,,Tarnoonga,-10563.90467,10072.15395,-10563.9,10072.15
0101000020E61000009035342419B45640C86A0F1A263451C0,http://starwars.wikia.com/wiki/Cirus,3,0,505,Outer Rim,Arkanis,R17,505,Cirus,,Cirus,-10693.50667,10109.37208,-10693.51,10109.37
0101000020E61000003063E08D981F56402BBD6B58133C51C0,http://starwars.wikia.com/wiki/Khubeaie,3,0,506,Outer Rim,Arkanis,R17,506,Khubeaie,,Khubeaie,-10731.76549,9851.072083,-10731.77,9851.07
0101000020E6100000A8BB15BEE1C25540FCA5F08DE14551C0,http://starwars.wikia.com/wiki/Heffrin,3,0,507,Outer Rim,Arkanis,R17,507,Heffrin,,Heffrin,-10779.39059,9689.808219,-10779.39,9689.81
0101000020E61000005D20B04F4BE65540CE26C77BC31251C0,http://starwars.wikia.com/wiki/Vor_Deo,3,0,508,Outer Rim,Arkanis,R17,508,Vor_Deo,,Vor Deo,-10534.67698,9751.403342,-10534.68,9751.4
0101000020E61000004F695B1CCCFA544052C0E13FFB3F51C0,http://starwars.wikia.com/wiki/Sirpar,3,1,509,Outer Rim,Arkanis,R17,509,Sirpar,,Sirpar,-10750.69647,9341.787835,-10750.7,9341.79
0101000020E610000071CD39A7F6545540653D9B377C3D51C0,http://starwars.wikia.com/wiki/Vasch,3,0,510,Outer Rim,Arkanis,R17,510,Vasch,,Vasch,-10738.59176,9498.61992,-10738.59,9498.62
0101000020E610000007D2EEF3539A554000EB6213813B51C0,http://starwars.wikia.com/wiki/Mika,3,0,511,Outer Rim,Arkanis,R17,511,Mika,,Mika,-10729.00059,9619.270161,-10729,9619.27
0101000020E61000004F863681A76E5740BC468B66241451C0,http://starwars.wikia.com/wiki/Siskeen,1,0,512,Outer Rim,Hunnovers,R17,512,Siskeen,,Siskeen,-10541.16324,10433.86162,-10541.16,10433.86
0101000020E61000003A3E2230FD9C564010957E423DC551C0,http://starwars.wikia.com/wiki/Ryloth,0,1,513,Outer Rim,Gaulus,R17,513,Ryloth,,Ryloth,-11430.32165,10069.17671,-11430.32,10069.18
0101000020E6100000791FA71739EC5740516D185B7C1952C0,http://starwars.wikia.com/wiki/Wrea,2,0,514,Outer Rim,Gaulus,S17,514,Wrea,,Wrea,-11898.19427,10652.27168,-11898.19,10652.27
0101000020E610000072D5A9321ADB5840C12C59ED6CEA51C0,http://starwars.wikia.com/wiki/Gaulus,2,0,515,Outer Rim,Gaulus,S17,515,Gaulus,,Gaulus,-11632.83368,11067.7705,-11632.83,11067.77
0101000020E61000005113B9E05F92584057D6F9BACA2F52C0,http://starwars.wikia.com/wiki/Smuggler%27s_Run,1,0,516,Outer Rim,Gaulus,S18,516,Smuggler's_Run,,Smuggler's Run,-12027.74344,10941.27014,-12027.74,10941.27
0101000020E610000033089D5D3D685840A347C767DF5050C0,http://starwars.wikia.com/wiki/Hypori,1,0,517,Outer Rim,Ferra,S16,517,Hypori,,Hypori,-9678.159404,10867.98223,-9678.16,10867.98
0101000020E6100000DEFE02590BAD5A40768A65B0B35B4FC0,http://starwars.wikia.com/wiki/Kowak,1,1,518,Outer Rim,Svetta,S16,518,Kowak,,Kowak,-9031.052008,11878.21464,-9031.05,11878.21
0101000020E6100000A24CED7FD0D85B40FBE5057EC88550C0,http://starwars.wikia.com/wiki/Excarga,1,0,519,Outer Rim,Svetta,T16,519,Excarga,,Excarga,-9901.620951,12399.62492,-9901.62,12399.62
0101000020E6100000AEC55973F0645D407D8DD25565D74EC0,http://starwars.wikia.com/wiki/Pzob,1,0,520,Outer Rim,Herios,T15,520,Pzob,,Pzob,-8784.313216,13088.63135,-8784.31,13088.63
0101000020E6100000E5C9E6D052CD5D406C30D36803B34FC0,http://starwars.wikia.com/wiki/Illarreen,2,0,521,Outer Rim,Herios,T16,521,Illarreen,,Illarreen,-9198.648168,13270.19386,-9198.65,13270.19
0101000020E6100000BE4B456BF1855B406D8C85538C3451C0,http://starwars.wikia.com/wiki/Rannon,2,0,522,Outer Rim,Instrop,T17,522,Rannon,,Rannon,-10695.42887,12255.48112,-10695.43,12255.48
0101000020E61000002206C57A8D2B5C40BADFE7720A7A51C0,http://starwars.wikia.com/wiki/Shinbone,2,0,523,Outer Rim,Instrop,T17,523,Shinbone,,Shinbone,-11038.47726,12543.53702,-11038.48,12543.54
0101000020E6100000B2BD1798D11F57400F98D9DC40F74F40,http://starwars.wikia.com/wiki/Lo'Uran,3,0,524,Outer Rim,Corporate Sector,R3,524,Lo'Uran,,Lo'Uran,9332.432932,10296.7376,9332.43,10296.74
0101000020E610000033AA78E8DD885740E06432081EE04F40,http://starwars.wikia.com/wiki/Ninn,3,0,525,Outer Rim,Corporate Sector,R3,525,Ninn,,Ninn,9286.792215,10479.4548,9286.79,10479.45
0101000020E610000089F54EB96BEF56403724862C74AC4F40,http://starwars.wikia.com/wiki/Reltooine,3,0,526,Outer Rim,Corporate Sector,R3,526,Reltooine,,Reltooine,9185.919618,10212.55583,9185.92,10212.56
0101000020E6100000F966D509505E5740087034D78DA14F40,http://starwars.wikia.com/wiki/Mall'ordian,3,0,527,Outer Rim,Corporate Sector,R3,527,Mall'ordian,,Mall'ordian,9164.819055,10405.43747,9164.82,10405.44
0101000020E6100000A4E94AFB80EB5640687CA5A1EB734F40,http://starwars.wikia.com/wiki/Knolstee,3,0,528,Outer Rim,Corporate Sector,R3,528,Knolstee,,Knolstee,9077.148089,10205.7428,9077.15,10205.74
0101000020E6100000F4CA45C293F25640B0F144E65E4F4F40,http://starwars.wikia.com/wiki/Kail,3,0,529,Outer Rim,Corporate Sector,R3,529,Kail,,Kail,9007.694826,10218.04595,9007.69,10218.05
0101000020E6100000AE1924291C0E57405F01F6E8D6504F40,http://starwars.wikia.com/wiki/Davirien,3,0,530,Outer Rim,Corporate Sector,R3,530,Davirien,,Davirien,9010.472956,10265.93563,9010.47,10265.94
0101000020E6100000E54A7884CB5A5740D7E338A1C1464F40,http://starwars.wikia.com/wiki/Drog,3,0,531,Outer Rim,Corporate Sector,R4,531,Drog,,Drog,8991.422918,10399.31897,8991.42,10399.32
0101000020E610000008B19531396B5740F91A5A77A7EA4E40,http://starwars.wikia.com/wiki/Craci,3,0,532,Outer Rim,Corporate Sector,R4,532,Craci,,Craci,8819.707991,10427.89402,8819.71,10427.89
0101000020E610000095D19161BF17474015F7D3F02C7A1D40,,4,0,1438,Inner Rim,Hapes Cluster,O9,1438,,,,822.6192724,5141.349458,822.62,5141.35
0101000020E6100000B72864D4C0EB5840FDCC805026594F40,http://starwars.wikia.com/wiki/Bonadan,1,0,533,Outer Rim,Corporate Sector,S3,533,Bonadan,,Bonadan,9026.211429,11096.73253,9026.21,11096.73
0101000020E61000003FA18F84B50658400B81262ABE884F40,http://starwars.wikia.com/wiki/Lythos,3,0,534,Outer Rim,Corporate Sector,S3,534,Lythos,,Lythos,9117.018673,10698.34062,9117.02,10698.34
0101000020E61000006D009E7700B15840CE1BC9B0BF694F40,http://starwars.wikia.com/wiki/D'ian,3,0,535,Outer Rim,Corporate Sector,S3,535,D'ian,,D'ian,9057.751887,10994.54226,9057.75,10994.54
0101000020E610000040CEC53FA9BA584054135E3A9CA44F40,http://starwars.wikia.com/wiki/Atchorb,3,0,536,Outer Rim,Corporate Sector,S3,536,Atchorb,,Atchorb,9170.729197,11011.34333,9170.73,11011.34
0101000020E61000008C82AFB7B0FB5840CEE5201BFC814F40,http://starwars.wikia.com/wiki/Tothis,3,0,537,Outer Rim,Corporate Sector,S3,537,Tothis,,Tothis,9104.054063,11124.45293,9104.05,11124.45
0101000020E6100000621471154E245940076962F68C584F40,http://starwars.wikia.com/wiki/R'alla,3,0,538,Outer Rim,Corporate Sector,S3,538,R'alla,,R'alla,9025.07578,11195.09683,9025.08,11195.1
0101000020E6100000CCA6440FDA375940BB713138B3634F40,http://starwars.wikia.com/wiki/Kir,3,0,539,Outer Rim,Corporate Sector,S3,539,Kir,,Kir,9046.242489,11229.09585,9046.24,11229.1
0101000020E61000009D15CCB61E5D5940080987D2095C4F40,http://starwars.wikia.com/wiki/Deltooine,3,0,540,Outer Rim,Corporate Sector,S3,540,Deltooine,,Deltooine,9031.690377,11293.9189,9031.69,11293.92
0101000020E6100000181229A59378594026D94B9ED8604F40,http://starwars.wikia.com/wiki/Fether,3,0,541,Outer Rim,Corporate Sector,S3,541,Fether,,Fether,9040.81852,11341.67629,9040.82,11341.68
0101000020E6100000F8DD9AC97E865940986112F388644F40,http://starwars.wikia.com/wiki/Ocsin,3,0,542,Outer Rim,Corporate Sector,S3,542,Ocsin,,Ocsin,9047.829993,11365.88571,9047.83,11365.89
0101000020E6100000D9F136FED89659404976BE77D8684F40,http://starwars.wikia.com/wiki/Kamar,3,0,543,Outer Rim,Corporate Sector,S3,543,Kamar,,Kamar,9056.032092,11394.32847,9056.03,11394.33
0101000020E61000005884A55F24274840E4D6AC7999971B40,,4,0,1397,Inner Rim,Hapes Cluster,O9,1397,,,,769.748802,5377.376784,769.75,5377.38
0101000020E61000005F44BF045527594087985C1AD6E54F40,http://starwars.wikia.com/wiki/Brosl,3,0,544,Outer Rim,Corporate Sector,S3,544,Brosl,,Brosl,9298.046951,11200.36204,9298.05,11200.36
0101000020E61000005E04B6E9DAEB584079F4A3EB1FF74F40,http://starwars.wikia.com/wiki/Abo_Dreth,3,0,545,Outer Rim,Corporate Sector,S3,545,Abo_Dreth,,Abo Dreth,9332.17827,11096.90975,9332.18,11096.91
0101000020E6100000A8FD0193C1D258407D70C20D01FF4F40,http://starwars.wikia.com/wiki/Ulicia,3,0,546,Outer Rim,Corporate Sector,S3,546,Ulicia,,Ulicia,9347.788718,11053.25342,9347.79,11053.25
0101000020E6100000868516C5145158409BD0D0B32F205040,http://starwars.wikia.com/wiki/Perin,3,0,547,Outer Rim,Corporate Sector,S3,547,Perin,,Perin,9478.637785,10827.70097,9478.64,10827.7
0101000020E6100000BE66DA2234F55740642A989B59205040,http://starwars.wikia.com/wiki/Fibuli,3,0,548,Outer Rim,Corporate Sector,S3,548,Fibuli,,Fibuli,9479.299244,10667.89231,9479.3,10667.89
0101000020E61000006FAF6F7EBE00584006E386BC6B085040,http://starwars.wikia.com/wiki/Hiit,3,0,549,Outer Rim,Corporate Sector,S3,549,Hiit,,Hiit,9383.255302,10687.96541,9383.26,10687.97
0101000020E6100000EBD51116889958407E024B73713C4F40,http://starwars.wikia.com/wiki/Etti,2,0,550,Outer Rim,Corporate Sector,S4,550,Etti,,Etti,8971.990294,10953.7189,8971.99,10953.72
0101000020E6100000B788F91604085840E8544747C6D14E40,http://starwars.wikia.com/wiki/Jerrist,3,0,551,Outer Rim,Corporate Sector,S4,551,Jerrist,,Jerrist,8774.014358,10700.61384,8774.01,10700.61
0101000020E61000001A4F1286A6355840BE3B971FA2A54E40,http://starwars.wikia.com/wiki/Saclas,3,0,552,Outer Rim,Corporate Sector,S4,552,Saclas,,Saclas,8693.64701,10779.989,8693.65,10779.99
0101000020E6100000C0139E2B464E5840B1A4B9CE6AB24E40,http://starwars.wikia.com/wiki/Duroon,3,0,553,Outer Rim,Corporate Sector,S4,553,Duroon,,Duroon,8716.831171,10822.81851,8716.83,10822.82
0101000020E61000003FBD1E9FBAA658409E50BBE1D6914E40,http://starwars.wikia.com/wiki/Ammuud,3,0,554,Outer Rim,Corporate Sector,S4,554,Ammuud,,Ammuud,8657.895116,10976.67403,8657.9,10976.67
0101000020E6100000222A7921C78A584071438949A9DD4E40,http://starwars.wikia.com/wiki/Biewa,3,0,555,Outer Rim,Corporate Sector,S4,555,Biewa,,Biewa,8795.809454,10928.05674,8795.81,10928.06
0101000020E6100000152998EA880047409FB38054DF0E2040,,4,0,1443,Inner Rim,Hapes Cluster,O9,1443,,,,896.7292122,5121.161709,896.73,5121.16
0101000020E6100000C04AAB7FECC458403E50E62337AA4E40,http://starwars.wikia.com/wiki/Urdur,3,0,556,Outer Rim,Corporate Sector,S4,556,Urdur,,Urdur,8701.948329,11029.19392,8701.95,11029.19
0101000020E6100000C4325A9D18E558400D17EE50CCB14E40,http://starwars.wikia.com/wiki/Oslumpex,3,0,557,Outer Rim,Corporate Sector,S4,557,Oslumpex,,Oslumpex,8715.706689,11085.15341,8715.71,11085.15
0101000020E6100000F3A3601E0B195940ECCCB87985A14E40,http://starwars.wikia.com/wiki/Matra,3,0,558,Outer Rim,Corporate Sector,S4,558,Matra,,Matra,8686.205589,11175.5088,8686.21,11175.51
0101000020E610000059426D7F662E59400DC78A631F8A4E40,http://starwars.wikia.com/wiki/Orron,3,0,559,Outer Rim,Corporate Sector,S4,559,Orron,,Orron,8644.004463,11212.65637,8644,11212.66
0101000020E6100000FFB0ABC0AC7B594045D86A8BE7BF4E40,http://starwars.wikia.com/wiki/Joodrudda,3,0,560,Outer Rim,Corporate Sector,S4,560,Joodrudda,,Joodrudda,8741.371324,11347.06498,8741.37,11347.06
0101000020E610000059A68B22186B5940380ADB57FCCF4E40,http://starwars.wikia.com/wiki/Gaurick,3,0,561,Outer Rim,Corporate Sector,S4,561,Gaurick,,Gaurick,8770.740133,11318.22534,8770.74,11318.23
0101000020E61000009FE9B77F2B50594012488FBC37F74E40,http://starwars.wikia.com/wiki/Ban-Satir,3,0,562,Outer Rim,Corporate Sector,S4,562,Ban-Satir,,Ban-Satir,8842.892152,11271.39399,8842.89,11271.39
0101000020E61000008401D2F80BCD584019DF2CF829E94E40,http://starwars.wikia.com/wiki/Pondut_Station,3,0,563,Outer Rim,Corporate Sector,S4,563,Pondut_Station,,Pondut Station,8816.962934,11043.3227,8816.96,11043.32
0101000020E61000005B538A3B2FBA584012488FBC37F74E40,http://starwars.wikia.com/wiki/Kalla,3,0,564,Outer Rim,Corporate Sector,S4,564,Kalla,,Kalla,8842.892152,11010.5143,8842.89,11010.51
0101000020E6100000581D7D25502F59403C2BD7F0BC264F40,http://starwars.wikia.com/wiki/Issagra,3,0,565,Outer Rim,Corporate Sector,S4,565,Issagra,,Issagra,8931.263162,11214.24388,8931.26,11214.24
0101000020E61000008ADB06CD16D05840FC8BA132181F4F40,http://starwars.wikia.com/wiki/Saffalore,3,0,566,Outer Rim,Corporate Sector,S4,566,Saffalore,,Saffalore,8916.975634,11048.61438,8916.98,11048.61
0101000020E6100000E18D3AA160155940149A74FEC1434F40,http://starwars.wikia.com/wiki/Erysthes,3,0,567,Outer Rim,Corporate Sector,S4,567,Erysthes,,Erysthes,8985.767438,11169.13233,8985.77,11169.13
0101000020E610000097DDF3D9C72E594018B558273B454F40,http://starwars.wikia.com/wiki/Rampa,3,0,568,Outer Rim,Corporate Sector,S4,568,Rampa,,Rampa,8988.545568,11213.31783,8988.55,11213.32
0101000020E61000008413CA86B3565840DAB07FF814024F40,http://starwars.wikia.com/wiki/Media,3,0,569,Outer Rim,Corporate Sector,S4,569,Media,,Media,8863.000526,10837.47646,8863,10837.48
0101000020E610000010D12F9580975840820661EF06144F40,http://starwars.wikia.com/wiki/Ession,3,0,570,Outer Rim,Corporate Sector,S4,570,Ession,,Ession,8896.338092,10950.18918,8896.34,10950.19
